match_id,player,role,total_points,batting_points,bowling_points,fielding_points,runs,boundaries,sixes,strike_rate,balls_faced,wickets,lbw_bowled,maidens,economy_rate,overs_bowled,catches,stumpings,run_outs
2008_01,SC Ganguly,Bowler,74.0,12.0,62.0,0.0,10,2,0,83.33333333333334,12,2,1,0,5.52,4.166666666666667,0,0,0
2008_01,BB McCullum,Batsman,224.0,216.0,0.0,8.0,158,10,13,205.19480519480518,77,0,0,0,0.0,0.0,1,0,0
2008_01,RT Ponting,Batting All-Rounder,39.0,23.0,0.0,16.0,20,1,1,100.0,20,0,0,0,0.0,0.0,2,0,0
2008_01,DJ Hussey,Batsman,13.0,13.0,0.0,0.0,12,1,0,100.0,12,0,0,0,0.0,0.0,0,0,0
2008_01,Mohammad Hafeez,Batsman,6.0,6.0,0.0,0.0,5,1,0,166.66666666666669,3,0,0,0,0.0,0.0,0,0,0
2008_01,R Dravid,Batsman,2.0,2.0,0.0,0.0,2,0,0,66.66666666666666,3,0,0,0,0.0,0.0,0,0,0
2008_01,W Jaffer,Bowling All-Rounder,0.0,0.0,0.0,0.0,6,0,0,33.33333333333333,18,0,0,0,0.0,0.0,0,0,0
2008_01,V Kohli,Batsman,1.0,1.0,0.0,0.0,1,0,0,20.0,5,0,0,0,0.0,0.0,0,0,0
2008_01,JH Kallis,Bowling All-Rounder,37.0,10.0,19.0,8.0,8,0,1,114.28571428571428,7,1,0,0,12.479999999999999,4.166666666666667,1,0,0
2008_01,CL White,Batting All-Rounder,12.0,4.0,0.0,8.0,6,0,0,60.0,10,0,0,0,20.57142857142857,1.1666666666666667,1,0,0
2008_01,MV Boucher,Batsman,6.0,6.0,0.0,0.0,7,1,0,63.63636363636363,11,0,0,0,0.0,0.0,0,0,0
2008_01,B Akhil,Bowling All-Rounder,-2.0,-2.0,0.0,0.0,0,0,0,0.0,2,0,0,0,0.0,0.0,0,0,0
2008_01,AA Noffke,Bowler,35.0,10.0,25.0,0.0,9,1,0,75.0,12,1,0,0,9.84,4.166666666666667,0,0,0
2008_01,P Kumar,Batsman,31.0,23.0,0.0,8.0,18,1,2,105.88235294117648,17,0,0,0,9.84,4.166666666666667,1,0,0
2008_01,Z Khan,Bowler,28.0,3.0,25.0,0.0,3,0,0,37.5,8,1,0,0,9.5,4.0,0,0,0
2008_01,SB Joshi,Batsman,3.0,3.0,0.0,0.0,3,0,0,37.5,8,0,0,0,8.666666666666666,3.0,0,0,0
2008_01,AB Dinda,Bowler,64.0,0.0,64.0,0.0,0,0,0,0.0,0,2,1,0,2.6999999999999997,3.3333333333333335,0,0,0
2008_01,I Sharma,Bowler,39.0,0.0,39.0,0.0,0,0,0,0.0,0,1,1,0,4.105263157894737,3.1666666666666665,0,0,0
2008_01,AB Agarkar,Bowler,83.0,0.0,83.0,0.0,0,0,0,0.0,0,3,0,0,5.357142857142857,4.666666666666667,0,0,0
2008_01,LR Shukla,Bowler,25.0,0.0,25.0,0.0,0,0,0,0.0,0,1,0,0,8.0,1.5,0,0,0
2008_02,T Kohli,Batsman,5.0,5.0,0.0,0.0,7,0,1,53.84615384615385,13,0,0,0,0.0,0.0,0,0,0
2008_02,YK Pathan,Batsman,12.0,12.0,0.0,0.0,10,2,0,200.0,5,0,0,0,7.285714285714286,2.3333333333333335,0,0,0
2008_02,SR Watson,All-Rounder,60.0,27.0,33.0,0.0,21,4,0,140.0,15,1,1,0,7.4399999999999995,4.166666666666667,0,0,0
2008_02,M Kaif,Batsman,3.0,3.0,0.0,0.0,9,0,0,47.368421052631575,19,0,0,0,0.0,0.0,0,0,0
2008_02,DS Lehmann,Batsman,1.0,1.0,0.0,0.0,1,0,0,50.0,2,0,0,0,0.0,0.0,0,0,0
2008_02,RA Jadeja,Batsman,35.0,35.0,0.0,0.0,29,2,2,120.83333333333333,24,0,0,0,0.0,0.0,0,0,0
2008_02,M Rawat,Batsman,2.0,2.0,0.0,0.0,2,0,0,50.0,4,0,0,0,0.0,0.0,0,0,0
2008_02,D Salunkhe,Batsman,30.0,30.0,0.0,0.0,26,4,0,130.0,20,0,0,0,9.428571428571429,1.1666666666666667,0,0,0
2008_02,SK Warne,Batsman,16.0,16.0,0.0,0.0,14,2,0,107.6923076923077,13,0,0,0,8.0,2.0,0,0,0
2008_02,SK Trivedi,Batsman,3.0,3.0,0.0,0.0,3,0,0,42.857142857142854,7,0,0,0,9.142857142857142,3.5,0,0,0
2008_02,G Gambhir,Batsman,75.0,75.0,0.0,0.0,58,7,1,118.36734693877551,49,0,0,0,0.0,0.0,0,0,0
2008_02,V Sehwag,Batsman,15.0,15.0,0.0,0.0,12,3,0,300.0,4,0,0,0,0.0,0.0,0,0,0
2008_02,S Dhawan,Batsman,68.0,68.0,0.0,0.0,52,8,0,118.18181818181819,44,0,0,0,0.0,0.0,0,0,0
2008_02,GD McGrath,Bowler,41.0,0.0,41.0,0.0,0,0,0,0.0,0,1,0,1,5.04,4.166666666666667,0,0,0
2008_02,B Geeves,Batting All-Rounder,6.0,0.0,-2.0,8.0,0,0,0,0.0,0,0,0,0,10.25,4.0,1,0,0
2008_02,MF Maharoof,Bowler,72.0,0.0,72.0,0.0,0,0,0,0.0,0,2,2,0,3.5,4.0,0,0,0
2008_02,R Bhatia,Bowler,64.0,0.0,64.0,0.0,0,0,0,0.0,0,2,1,0,4.319999999999999,4.166666666666667,0,0,0
2008_02,DL Vettori,Bowler,33.0,0.0,33.0,0.0,0,0,0,0.0,0,1,1,0,8.75,4.0,0,0,0
2008_02,MM Patel,Bowling All-Rounder,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,8.333333333333334,3.0,0,0,0
2008_03,PA Patel,Batsman,28.0,20.0,0.0,8.0,15,3,0,136.36363636363635,11,0,0,0,0.0,0.0,1,0,0
2008_03,ML Hayden,Batsman,33.0,33.0,0.0,0.0,25,4,1,147.05882352941177,17,0,0,0,0.0,0.0,0,0,0
2008_03,MEK Hussey,Batsman,164.0,164.0,0.0,0.0,116,8,9,214.81481481481484,54,0,0,0,0.0,0.0,0,0,0
2008_03,MS Dhoni,Batsman,2.0,2.0,0.0,0.0,2,0,0,66.66666666666666,3,0,0,0,0.0,0.0,0,0,0
2008_03,SK Raina,Batsman,50.0,50.0,0.0,0.0,32,2,3,228.57142857142856,14,0,0,0,0.0,0.0,0,0,0
2008_03,JDP Oram,Batsman,15.0,15.0,0.0,0.0,13,0,1,118.18181818181819,11,0,0,0,9.25,4.0,0,0,0
2008_03,S Badrinath,Batsman,48.0,48.0,0.0,0.0,31,3,2,221.42857142857144,14,0,0,0,0.0,0.0,0,0,0
2008_03,K Goel,Batsman,22.0,28.0,-6.0,0.0,24,2,1,120.0,20,0,0,0,12.5,2.0,0,0,0
2008_03,JR Hopes,Batsman,128.0,101.0,27.0,0.0,71,10,3,208.82352941176472,34,1,1,0,13.5,4.0,0,0,0
2008_03,KC Sangakkara,Batsman,83.0,75.0,0.0,8.0,54,5,2,154.2857142857143,35,0,0,0,0.0,0.0,1,0,0
2008_03,Yuvraj Singh,Batsman,34.0,34.0,0.0,0.0,23,1,2,176.9230769230769,13,0,0,0,0.0,0.0,0,0,0
2008_03,SM Katich,Batsman,23.0,23.0,0.0,0.0,21,0,1,123.52941176470588,17,0,0,0,0.0,0.0,0,0,0
2008_03,IK Pathan,Bowler,73.0,3.0,62.0,8.0,3,0,0,60.0,5,2,2,0,11.75,4.0,1,0,0
2008_03,B Lee,Bowler,25.0,0.0,25.0,0.0,0,0,0,0.0,0,1,0,0,8.639999999999999,4.166666666666667,0,0,0
2008_03,S Sreesanth,Bowling All-Rounder,-4.0,0.0,-4.0,0.0,0,0,0,0.0,0,0,0,0,11.052631578947368,3.1666666666666665,0,0,0
2008_03,PP Chawla,Bowling All-Rounder,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,19.0,1.0,0,0,0
2008_03,WA Mota,Bowler,23.0,0.0,23.0,0.0,0,0,0,0.0,0,1,0,0,10.285714285714285,2.3333333333333335,0,0,0
2008_03,MS Gony,Bowler,25.0,0.0,25.0,0.0,0,0,0,0.0,0,1,0,0,9.923076923076923,4.333333333333333,0,0,0
2008_03,M Muralitharan,Bowler,25.0,0.0,25.0,0.0,0,0,0,0.0,0,1,0,0,8.399999999999999,4.166666666666667,0,0,0
2008_03,P Amarnath,Bowler,29.0,0.0,21.0,8.0,0,0,0,0.0,0,1,0,0,11.25,4.0,1,0,0
2008_03,Joginder Sharma,Bowling All-Rounder,37.0,0.0,21.0,16.0,0,0,0,0.0,0,1,0,0,11.28,4.166666666666667,2,0,0
2008_04,L Ronchi,Batting All-Rounder,18.0,10.0,0.0,8.0,8,2,0,80.0,10,0,0,0,0.0,0.0,1,0,0
2008_04,ST Jayasuriya,All-Rounder,67.0,42.0,25.0,0.0,29,5,1,170.58823529411765,17,1,0,0,9.75,4.0,0,0,0
2008_04,DJ Thornely,Bowling All-Rounder,-2.0,-2.0,0.0,0.0,0,0,0,0.0,6,0,0,0,0.0,0.0,0,0,0
2008_04,RV Uthappa,Batsman,59.0,59.0,0.0,0.0,48,5,1,126.3157894736842,38,0,0,0,0.0,0.0,0,0,0
2008_04,PR Shah,Batsman,21.0,21.0,0.0,0.0,19,2,0,82.6086956521739,23,0,0,0,0.0,0.0,0,0,0
2008_04,AM Nayar,Batting All-Rounder,53.0,25.0,0.0,28.0,20,1,1,133.33333333333331,15,0,0,0,10.0,1.0,3,0,0
2008_04,SM Pollock,Batsman,47.0,41.0,6.0,0.0,28,3,2,233.33333333333334,12,0,0,0,4.25,4.0,0,0,0
2008_04,Harbhajan Singh,Bowler,52.0,2.0,50.0,0.0,2,0,0,100.0,2,2,0,0,8.639999999999999,4.166666666666667,0,0,0
2008_04,S Chanderpaul,Batsman,21.0,21.0,0.0,0.0,16,3,0,133.33333333333331,12,0,0,0,0.0,0.0,0,0,0
2008_04,R Dravid,Batsman,40.0,40.0,0.0,0.0,32,4,0,96.96969696969697,33,0,0,0,0.0,0.0,0,0,0
2008_04,LRPL Taylor,Batsman,34.0,34.0,0.0,0.0,23,1,2,176.9230769230769,13,0,0,0,0.0,0.0,0,0,0
2008_04,JH Kallis,Batsman,21.0,27.0,-6.0,0.0,25,0,1,104.16666666666667,24,0,0,0,13.2,3.3333333333333335,0,0,0
2008_04,V Kohli,Batting All-Rounder,48.0,32.0,0.0,16.0,23,3,1,153.33333333333334,15,0,0,0,0.0,0.0,2,0,0
2008_04,MV Boucher,Batsman,69.0,57.0,0.0,12.0,39,4,2,195.0,20,0,0,0,0.0,0.0,0,1,0
2008_04,B Akhil,Bowler,55.0,3.0,52.0,0.0,3,0,0,50.0,6,2,0,0,6.333333333333333,3.0,0,0,0
2008_04,P Kumar,Bowler,27.0,0.0,27.0,0.0,0,0,0,0.0,0,1,0,0,6.959999999999999,4.166666666666667,0,0,0
2008_04,Z Khan,Bowler,105.0,0.0,91.0,14.0,0,0,0,0.0,0,3,1,0,5.25,4.0,1,0,1
2008_04,R Vinay Kumar,Bowling All-Rounder,-2.0,0.0,-2.0,0.0,0,0,0,0.0,0,0,0,0,10.5,4.0,0,0,0
2008_04,SB Joshi,Bowler,4.0,0.0,4.0,0.0,0,0,0,0.0,0,0,0,0,5.0,2.0,0,0,0
2008_04,A Nehra,Bowler,23.0,0.0,23.0,0.0,0,0,0,0.0,0,1,0,0,10.384615384615385,4.333333333333333,0,0,0
2008_04,DS Kulkarni,Bowler,27.0,0.0,27.0,0.0,0,0,0,0.0,0,1,0,0,6.333333333333333,3.0,0,0,0
2008_05,AC Gilchrist,Batsman,28.0,28.0,0.0,0.0,23,1,2,95.83333333333334,24,0,0,0,0.0,0.0,0,0,0
2008_05,Y Venugopal Rao,Batsman,15.0,15.0,0.0,0.0,14,1,0,100.0,14,0,0,0,0.0,0.0,0,0,0
2008_05,VVS Laxman,Bowling All-Rounder,-2.0,-2.0,0.0,0.0,0,0,0,0.0,6,0,0,0,0.0,0.0,0,0,0
2008_05,A Symonds,Batsman,50.0,42.0,0.0,8.0,32,2,2,78.04878048780488,41,0,0,0,9.6,2.5,1,0,0
2008_05,RG Sharma,Bowling All-Rounder,6.0,-2.0,0.0,8.0,0,0,0,0.0,3,0,0,0,0.0,0.0,1,0,0
2008_05,SB Styris,Batting All-Rounder,21.0,7.0,6.0,8.0,6,1,0,85.71428571428571,7,0,0,0,4.8,4.166666666666667,1,0,0
2008_05,AS Yadav,Batsman,12.0,12.0,0.0,0.0,10,0,1,100.0,10,0,0,0,0.0,0.0,0,0,0
2008_05,SB Bangar,Batsman,23.0,19.0,4.0,0.0,14,1,1,140.0,10,0,0,0,5.7,3.3333333333333335,0,0,0
2008_05,WPUJC Vaas,Bowler,62.0,-2.0,64.0,0.0,0,0,0,0.0,1,2,1,0,3.3333333333333335,3.0,0,0,0
2008_05,RP Singh,Bowler,28.0,1.0,27.0,0.0,1,0,0,50.0,2,1,0,0,6.333333333333333,3.0,0,0,0
2008_05,WP Saha,Batting All-Rounder,23.0,7.0,0.0,16.0,10,1,0,58.82352941176471,17,0,0,0,0.0,0.0,2,0,0
2008_05,BB McCullum,Batsman,6.0,6.0,0.0,0.0,5,1,0,100.0,5,0,0,0,0.0,0.0,0,0,0
2008_05,RT Ponting,Bowling All-Rounder,-2.0,-2.0,0.0,0.0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0,0
2008_05,SC Ganguly,Batting All-Rounder,17.0,9.0,0.0,8.0,14,1,0,40.0,35,0,0,0,0.0,0.0,1,0,0
2008_05,DJ Hussey,Batting All-Rounder,78.0,49.0,21.0,8.0,38,1,3,84.44444444444444,45,1,0,0,11.052631578947368,3.1666666666666665,1,0,0
2008_05,Mohammad Hafeez,Bowling All-Rounder,63.0,16.0,39.0,8.0,13,1,1,100.0,13,1,1,0,2.6399999999999997,4.166666666666667,1,0,0
2008_05,LR Shukla,Batting All-Rounder,12.0,4.0,0.0,8.0,4,0,0,66.66666666666666,6,0,0,0,0.0,0.0,1,0,0
2008_05,AB Dinda,Bowler,37.0,0.0,29.0,8.0,0,0,0,0.0,0,1,0,0,5.684210526315789,3.1666666666666665,1,0,0
2008_05,I Sharma,Bowler,43.0,0.0,43.0,0.0,0,0,0,0.0,0,1,0,1,2.857142857142857,3.5,0,0,0
2008_05,AB Agarkar,Bowler,50.0,0.0,50.0,0.0,0,0,0,0.0,0,2,0,0,9.5,2.0,0,0,0
2008_05,M Kartik,Bowler,93.0,0.0,85.0,8.0,0,0,0,0.0,0,3,0,0,4.636363636363637,3.6666666666666665,1,0,0
2008_05,PP Ojha,Bowler,64.0,0.0,64.0,0.0,0,0,0,0.0,0,2,1,0,4.615384615384616,4.333333333333333,0,0,0
2008_06,K Goel,Batsman,33.0,33.0,0.0,0.0,26,3,2,123.80952380952381,21,0,0,0,0.0,0.0,0,0,0
2008_06,JR Hopes,All-Rounder,43.0,18.0,25.0,0.0,16,2,0,100.0,16,1,0,0,8.16,4.166666666666667,0,0,0
2008_06,KC Sangakkara,Batsman,33.0,25.0,0.0,8.0,20,3,1,250.0,8,0,0,0,0.0,0.0,1,0,0
2008_06,DPMD Jayawardene,Batsman,2.0,2.0,0.0,0.0,2,0,0,40.0,5,0,0,0,0.0,0.0,0,0,0
2008_06,Yuvraj Singh,Batsman,81.0,81.0,0.0,0.0,57,6,3,162.85714285714286,35,0,0,0,0.0,0.0,0,0,0
2008_06,IK Pathan,Bowler,51.0,12.0,39.0,0.0,12,0,1,63.1578947368421,19,1,1,0,4.846153846153847,4.333333333333333,0,0,0
2008_06,S Sohal,Batsman,4.0,4.0,0.0,0.0,4,0,0,100.0,4,0,0,0,0.0,0.0,0,0,0
2008_06,B Lee,Bowler,23.0,-2.0,25.0,0.0,0,0,0,0.0,2,1,0,0,8.307692307692308,4.333333333333333,0,0,0
2008_06,PP Chawla,Batsman,36.0,34.0,-6.0,8.0,24,4,0,218.18181818181816,11,0,0,0,13.5,2.0,1,0,0
2008_06,WA Mota,Batsman,1.0,1.0,0.0,0.0,1,0,0,100.0,1,0,0,0,12.0,1.0,0,0,0
2008_06,M Kaif,Batsman,6.0,6.0,0.0,0.0,5,1,0,62.5,8,0,0,0,0.0,0.0,0,0,0
2008_06,YK Pathan,Batsman,8.0,8.0,0.0,0.0,7,1,0,116.66666666666667,6,0,0,0,13.0,1.0,0,0,0
2008_06,Kamran Akmal,Batting All-Rounder,41.0,21.0,0.0,20.0,15,2,1,150.0,10,0,0,0,0.0,0.0,1,1,0
2008_06,SR Watson,Batsman,101.0,101.0,0.0,0.0,76,5,5,149.01960784313727,51,0,0,0,9.36,4.166666666666667,0,0,0
2008_06,DS Lehmann,Batsman,20.0,20.0,0.0,0.0,17,3,0,100.0,17,0,0,0,0.0,0.0,0,0,0
2008_06,RA Jadeja,Batsman,49.0,49.0,0.0,0.0,36,5,1,133.33333333333331,27,0,0,0,0.0,0.0,0,0,0
2008_06,MM Patel,Bowler,33.0,0.0,33.0,0.0,0,0,0,0.0,0,1,1,0,9.0,4.0,0,0,0
2008_06,SK Trivedi,Bowler,60.0,0.0,60.0,0.0,0,0,0,0.0,0,2,1,0,6.25,4.0,0,0,0
2008_06,SK Warne,Bowler,101.0,0.0,101.0,0.0,0,0,0,0.0,0,3,2,0,4.75,4.0,0,0,0
2008_06,D Salunkhe,Bowler,23.0,0.0,23.0,0.0,0,0,0,0.0,0,1,0,0,10.153846153846155,2.1666666666666665,0,0,0
2008_06,Pankaj Singh,Bowling All-Rounder,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,12.0,1.0,0,0,0
2008_06,S Sreesanth,Bowler,25.0,0.0,25.0,0.0,0,0,0,0.0,0,1,0,0,9.5,4.0,0,0,0
2008_07,AC Gilchrist,Batting All-Rounder,18.0,10.0,0.0,8.0,8,0,1,88.88888888888889,9,0,0,0,0.0,0.0,1,0,0
2008_07,Y Venugopal Rao,Batsman,14.0,14.0,0.0,0.0,14,2,0,63.63636363636363,22,0,0,0,0.0,0.0,0,0,0
2008_07,VVS Laxman,Batsman,2.0,2.0,0.0,0.0,2,0,0,33.33333333333333,6,0,0,0,0.0,0.0,0,0,0
2008_07,A Symonds,Batsman,8.0,14.0,-6.0,0.0,12,2,0,92.3076923076923,13,0,0,0,17.5,2.0,0,0,0
2008_07,RG Sharma,Batsman,94.0,94.0,0.0,0.0,66,6,4,178.3783783783784,37,0,0,0,0.0,0.0,0,0,0
2008_07,Shahid Afridi,Batsman,2.0,2.0,0.0,0.0,2,0,0,28.57142857142857,7,0,0,0,8.5,2.0,0,0,0
2008_07,SB Bangar,Bowling All-Rounder,-2.0,4.0,-6.0,0.0,8,0,0,57.14285714285714,14,0,0,0,13.846153846153847,2.1666666666666665,0,0,0
2008_07,AS Yadav,Batsman,14.0,14.0,0.0,0.0,12,2,0,171.42857142857142,7,0,0,0,0.0,0.0,0,0,0
2008_07,WPUJC Vaas,Batsman,16.0,14.0,2.0,0.0,12,0,1,200.0,6,0,0,0,6.947368421052632,3.1666666666666665,0,0,0
2008_07,RP Singh,Bowler,26.0,1.0,25.0,0.0,1,0,0,100.0,1,1,0,0,8.526315789473685,3.1666666666666665,0,0,0
2008_07,G Gambhir,Batting All-Rounder,22.0,14.0,0.0,8.0,12,2,0,133.33333333333331,9,0,0,0,0.0,0.0,1,0,0
2008_07,V Sehwag,Batsman,130.0,130.0,0.0,0.0,94,10,6,218.60465116279067,43,0,0,0,0.0,0.0,0,0,0
2008_07,S Dhawan,Batsman,36.0,28.0,0.0,8.0,25,3,0,80.64516129032258,31,0,0,0,0.0,0.0,1,0,0
2008_07,GD McGrath,Bowling All-Rounder,12.0,0.0,4.0,8.0,0,0,0,0.0,0,0,0,0,5.75,4.0,1,0,0
2008_07,Mohammad Asif,Bowler,70.0,0.0,70.0,0.0,0,0,0,0.0,0,2,2,0,5.0,4.0,0,0,0
2008_07,MF Maharoof,Bowler,50.0,0.0,50.0,0.0,0,0,0,0.0,0,2,0,0,8.639999999999999,4.166666666666667,0,0,0
2008_07,VY Mahesh,Bowler,25.0,0.0,25.0,0.0,0,0,0,0.0,0,1,0,0,8.639999999999999,4.166666666666667,0,0,0
2008_07,R Bhatia,Bowler,60.0,0.0,60.0,0.0,0,0,0,0.0,0,2,1,0,6.75,4.0,0,0,0
2008_07,PP Ojha,Bowling All-Rounder,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,9.0,1.3333333333333333,0,0,0
2008_08,PA Patel,Batsman,17.0,17.0,0.0,0.0,14,3,0,116.66666666666667,12,0,0,0,0.0,0.0,0,0,0
2008_08,ML Hayden,Batsman,111.0,111.0,0.0,0.0,81,12,2,172.3404255319149,47,0,0,0,0.0,0.0,0,0,0
2008_08,MEK Hussey,Batsman,6.0,6.0,0.0,0.0,5,1,0,55.55555555555556,9,0,0,0,0.0,0.0,0,0,0
2008_08,SK Raina,Batsman,80.0,72.0,0.0,8.0,53,3,3,135.8974358974359,39,0,0,0,0.0,0.0,1,0,0
2008_08,MS Dhoni,Batsman,46.0,46.0,0.0,0.0,30,4,1,176.47058823529412,17,0,0,0,0.0,0.0,0,0,0
2008_08,JDP Oram,Batsman,8.0,6.0,-6.0,8.0,5,1,0,250.0,2,0,0,0,12.230769230769232,4.333333333333333,1,0,0
2008_08,S Badrinath,Batting All-Rounder,16.0,2.0,0.0,14.0,2,0,0,200.0,1,0,0,0,0.0,0.0,1,0,1
2008_08,L Ronchi,Batting All-Rounder,10.0,2.0,0.0,8.0,2,0,0,50.0,4,0,0,0,0.0,0.0,1,0,0
2008_08,ST Jayasuriya,Batsman,28.0,28.0,0.0,0.0,20,4,0,166.66666666666669,12,0,0,0,0.0,0.0,0,0,0
2008_08,RV Uthappa,Batsman,55.0,55.0,0.0,0.0,43,6,1,119.44444444444444,36,0,0,0,0.0,0.0,0,0,0
2008_08,SM Pollock,Batsman,15.0,19.0,-4.0,0.0,17,0,1,94.44444444444444,18,0,0,0,11.368421052631579,3.1666666666666665,0,0,0
2008_08,DJ Bravo,Batsman,42.0,30.0,-4.0,16.0,24,2,1,141.1764705882353,17,0,0,0,11.68421052631579,3.1666666666666665,2,0,0
2008_08,AM Nayar,Batsman,63.0,63.0,0.0,0.0,45,6,1,225.0,20,0,0,0,14.0,1.0,0,0,0
2008_08,MA Khote,Bowler,59.0,11.0,48.0,0.0,9,0,1,180.0,5,2,0,0,10.0,3.0,0,0,0
2008_08,Harbhajan Singh,Batsman,47.0,41.0,0.0,6.0,28,1,3,200.0,14,0,0,0,7.5,2.0,0,0,1
2008_08,A Nehra,Bowler,26.0,1.0,25.0,0.0,1,0,0,50.0,2,1,0,0,7.777777777777778,4.5,0,0,0
2008_08,DS Kulkarni,Bowler,33.0,0.0,33.0,0.0,0,0,0,0.0,0,1,1,0,7.894736842105264,3.1666666666666665,0,0,0
2008_08,VS Yeligati,Bowling All-Rounder,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,13.714285714285714,1.1666666666666667,0,0,0
2008_08,MS Gony,Bowler,29.0,0.0,29.0,0.0,0,0,0,0.0,0,1,0,0,5.52,4.166666666666667,0,0,0
2008_08,Joginder Sharma,Bowler,68.0,0.0,60.0,8.0,0,0,0,0.0,0,2,1,0,6.959999999999999,4.166666666666667,1,0,0
2008_08,P Amarnath,Bowler,27.0,0.0,27.0,0.0,0,0,0,0.0,0,1,1,0,14.25,4.0,0,0,0
2008_08,M Muralitharan,Bowler,50.0,0.0,50.0,0.0,0,0,0,0.0,0,2,0,0,8.571428571428571,4.666666666666667,0,0,0
2008_09,AC Gilchrist,Batsman,16.0,16.0,0.0,0.0,13,3,0,144.44444444444443,9,0,0,0,0.0,0.0,0,0,0
2008_09,VVS Laxman,Batsman,19.0,19.0,0.0,0.0,16,3,0,100.0,16,0,0,0,0.0,0.0,0,0,0
2008_09,Shahid Afridi,Bowler,102.0,13.0,89.0,0.0,10,1,1,250.0,4,3,1,0,6.72,4.166666666666667,0,0,0
2008_09,A Symonds,Batsman,174.0,164.0,-6.0,16.0,117,11,7,205.26315789473685,57,0,0,0,16.588235294117645,2.8333333333333335,2,0,0
2008_09,RG Sharma,Batsman,45.0,45.0,0.0,0.0,36,3,1,120.0,30,0,0,0,0.0,0.0,0,0,0
2008_09,AS Yadav,Batsman,23.0,23.0,0.0,0.0,16,3,0,160.0,10,0,0,0,0.0,0.0,0,0,0
2008_09,Kamran Akmal,Batting All-Rounder,35.0,15.0,0.0,20.0,12,1,1,133.33333333333331,9,0,0,0,0.0,0.0,1,1,0
2008_09,GC Smith,Batsman,96.0,96.0,0.0,0.0,71,9,2,154.34782608695653,46,0,0,0,0.0,0.0,0,0,0
2008_09,YK Pathan,All-Rounder,139.0,91.0,48.0,0.0,61,4,6,210.3448275862069,29,2,0,0,10.0,2.0,0,0,0
2008_09,SR Watson,Bowler,29.0,4.0,25.0,0.0,4,0,0,66.66666666666666,6,1,0,0,7.384615384615385,4.333333333333333,0,0,0
2008_09,M Kaif,Batsman,52.0,52.0,0.0,0.0,34,2,3,212.5,16,0,0,0,0.0,0.0,0,0,0
2008_09,RA Jadeja,Batting All-Rounder,9.0,1.0,0.0,8.0,1,0,0,33.33333333333333,3,0,0,0,0.0,0.0,1,0,0
2008_09,SK Warne,All-Rounder,74.0,28.0,46.0,0.0,22,2,2,244.44444444444446,9,2,0,0,11.28,4.166666666666667,0,0,0
2008_09,D Salunkhe,Batting All-Rounder,9.0,1.0,0.0,8.0,1,0,0,100.0,1,0,0,0,9.0,1.0,1,0,0
2008_09,Pankaj Singh,Batsman,4.0,4.0,0.0,0.0,4,0,0,133.33333333333331,3,0,0,0,7.0,2.0,0,0,0
2008_09,MM Patel,Bowling All-Rounder,-6.0,0.0,-6.0,0.0,0,0,0,0.0,0,0,0,0,12.692307692307693,4.333333333333333,0,0,0
2008_09,SK Trivedi,Bowling All-Rounder,-4.0,0.0,-4.0,0.0,0,0,0,0.0,0,0,0,0,11.68421052631579,3.1666666666666665,0,0,0
2008_09,WPUJC Vaas,Bowler,23.0,0.0,23.0,0.0,0,0,0,0.0,0,1,0,0,10.5,4.0,0,0,0
2008_09,RP Singh,Bowler,31.0,0.0,31.0,0.0,0,0,0,0.0,0,1,1,0,10.846153846153847,4.333333333333333,0,0,0
2008_09,PP Ojha,Bowling All-Rounder,-4.0,0.0,-4.0,0.0,0,0,0,0.0,0,0,0,0,11.5,2.0,0,0,0
2008_09,D Kalyankrishna,Bowler,31.0,0.0,23.0,8.0,0,0,0,0.0,0,1,0,0,10.0,3.0,1,0,0
2008_10,K Goel,Batsman,21.0,21.0,0.0,0.0,18,1,1,85.71428571428571,21,0,0,0,0.0,0.0,0,0,0
2008_10,IK Pathan,Bowler,82.0,6.0,76.0,0.0,6,0,0,200.0,3,2,1,1,4.384615384615385,4.333333333333333,0,0,0
2008_10,KC Sangakkara,Batsman,121.0,121.0,0.0,0.0,94,13,1,162.06896551724137,58,0,0,0,0.0,0.0,0,0,0
2008_10,Yuvraj Singh,Batsman,29.0,21.0,0.0,8.0,18,1,1,200.0,9,0,0,0,0.0,0.0,1,0,0
2008_10,RR Sarwan,Batting All-Rounder,15.0,7.0,0.0,8.0,7,0,0,77.77777777777779,9,0,0,0,0.0,0.0,1,0,0
2008_10,DPMD Jayawardene,Batsman,14.0,14.0,0.0,0.0,12,0,1,171.42857142857142,7,0,0,0,0.0,0.0,0,0,0
2008_10,S Sohal,Bowling All-Rounder,-2.0,-2.0,0.0,0.0,0,0,0,0.0,4,0,0,0,0.0,0.0,0,0,0
2008_10,B Lee,All-Rounder,57.0,20.0,31.0,6.0,16,2,1,177.77777777777777,9,1,0,0,2.5,4.0,0,0,1
2008_10,PP Chawla,Bowler,78.0,-2.0,72.0,8.0,0,0,0,0.0,1,2,2,0,3.84,4.166666666666667,1,0,0
